fine,coarse,product_name,brand,size,unit_price_sgd,per_unit_sgd,image_source,image_url,source_url,local_path,scrape_date
Koka-Noodles,Noodles,Koka Ezy Cook Plain Noodles,Koka,375g,1.58,1.58,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/396649_RXL1_20210125.jpg,https://www.fairprice.com.sg/product/koka-ezy-cook-plain-noodle-375g-396649,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_005.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Ezy Cook Plain Noodles,Koka,375g,1.58,1.58,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/396649_BXL1_20210125.jpg,https://www.fairprice.com.sg/product/koka-ezy-cook-plain-noodle-375g-396649,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_007.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Chicken,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228909_XL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-chicken-65g-13228909,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_009.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Chicken,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228909_LXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-chicken-65g-13228909,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_011.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Chicken,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228909_BXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-chicken-65g-13228909,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_013.jpg,2026-07-09
Koka-Noodles,Noodles,Koka MultiGrain Baked Noodles - Mushroom Miso,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228912_XL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-noodles-mushroom-miso-65g-13228912,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_015.jpg,2026-07-09
Koka-Noodles,Noodles,Koka MultiGrain Baked Noodles - Mushroom Miso,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228912_LXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-noodles-mushroom-miso-65g-13228912,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_017.jpg,2026-07-09
Koka-Noodles,Noodles,Koka MultiGrain Baked Noodles - Mushroom Miso,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228912_BXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-noodles-mushroom-miso-65g-13228912,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_019.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Green Curry,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228911_XL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-green-curry-65g-13228911,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_021.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Green Curry,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228911_LXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-green-curry-65g-13228911,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_023.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Green Curry,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228911_BXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-green-curry-65g-13228911,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_025.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Spicy Tomato,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228913_XL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-spicy-tomato-65g-13228913,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_027.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Spicy Tomato,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228913_LXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-spicy-tomato-65g-13228913,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_029.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Multigrain Baked Cup Noodles - Spicy Tomato,Koka,65g,2.32,2.32,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13228913_BXL1_20230126.jpg,https://www.fairprice.com.sg/product/koka-multigrain-baked-cup-noodles-spicy-tomato-65g-13228913,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_031.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Beef,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224232_XL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-beef-95g-13224232,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_033.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Beef,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224232_LXL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-beef-95g-13224232,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_035.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Beef,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224232_RXL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-beef-95g-13224232,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_037.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Beef,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224232_BXL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-beef-95g-13224232,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_039.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Spicy Prawn,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224231_XL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-spicy-prawn-95g-13224231,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_041.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Spicy Prawn,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224231_LXL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-spicy-prawn-95g-13224231,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_043.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Spicy Prawn,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224231_RXL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-spicy-prawn-95g-13224231,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_045.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Spicy Prawn,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224231_BXL1_20221120.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-spicy-prawn-95g-13224231,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_047.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Sichuan Mala,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224234_XL1_20230621.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-sichuan-mala-95g-13224234,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_049.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Sichuan Mala,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224234_LXL1_20230621.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-sichuan-mala-95g-13224234,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_051.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Broad Noodle Bowl - Sichuan Mala,Koka,95g,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13224234_BXL1_20230621.jpg,https://www.fairprice.com.sg/product/koka-broad-noodle-bowl-sichuan-mala-95g-13224234,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_053.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Purple Wheat Noodles - Plain,Koka,5 x 50g,2.55,0.51,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12241370_XL1_20210118.jpg,https://www.fairprice.com.sg/product/12241370,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_055.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Purple Wheat Noodles - Plain,Koka,5 x 50g,2.55,0.51,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12241370_LXL1_20210118.jpg,https://www.fairprice.com.sg/product/12241370,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_057.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Purple Wheat Noodles - Plain,Koka,5 x 50g,2.55,0.51,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12241370_RXL1_20210118.jpg,https://www.fairprice.com.sg/product/12241370,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_059.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Purple Wheat Noodles - Plain,Koka,5 x 50g,2.55,0.51,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12241370_BXL1_20210118.jpg,https://www.fairprice.com.sg/product/12241370,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_061.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Curry,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10964268_XL1_20220908.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-curry-5s-x-85g-10964268,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_063.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Curry,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10964268_LXL1_20231116.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-curry-5s-x-85g-10964268,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_065.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Curry,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10964268_BXL1_20231116.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-curry-5s-x-85g-10964268,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_067.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Chicken,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10505301_XL1_20210222.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-chicken-5s-x-85g-10505301,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_069.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Chicken,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10505301_LXL1_20210222.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-chicken-5s-x-85g-10505301,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_071.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Chicken,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10505301_RXL1_20210222.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-chicken-5s-x-85g-10505301,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_073.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Chicken,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10505301_BXL1_20210222.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-chicken-5s-x-85g-10505301,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_075.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Tom Yum,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10964428_XL1.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-tom-yum-5s-x-85g-10964428,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_077.jpg,2026-07-09
Koka-Noodles,Noodles,Koka Instant Noodles - Tom Yum,Koka,5 x 85g,2.75,0.55,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10964428_LXL1_20231116.jpg,https://www.fairprice.com.sg/product/koka-instant-noodles-tom-yum-5s-x-85g-10964428,sg_dataset/images/Noodles/Koka-Noodles/Koka-Noodles_079.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste Paste - Laksa,Prima Taste,80g,2.25,2.25,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13146147_XL1_20240606.jpg,https://www.fairprice.com.sg/product/13146147,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_001.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste Paste - Laksa,Prima Taste,80g,2.25,2.25,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13146147_BXL1_20240606.jpg,https://www.fairprice.com.sg/product/13146147,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_003.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste Sauce Kit - Laksa,Prima Taste,225g,8.78,8.78,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11008315_XL1_20250212.jpg,https://www.fairprice.com.sg/product/prima-taste-sauce-kit-laksa-225g-11008315,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_005.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste Sauce Kit - Laksa,Prima Taste,225g,8.78,8.78,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11008315_BXL1_20250212.jpg,https://www.fairprice.com.sg/product/prima-taste-sauce-kit-laksa-225g-11008315,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_007.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa,Prima Taste,4 x 144g,10.8,2.7,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259121_XL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-laksa-4-x-144g-13259121,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_009.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa,Prima Taste,4 x 144g,10.8,2.7,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259121_LXL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-laksa-4-x-144g-13259121,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_011.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa,Prima Taste,4 x 144g,10.8,2.7,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259121_RXL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-laksa-4-x-144g-13259121,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_013.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa,Prima Taste,4 x 144g,10.8,2.7,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259121_BXL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-laksa-4-x-144g-13259121,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_015.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa (Wholegrain),Prima Taste,4 x 144g,12.5,3.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259122_XL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-whole-grain-laksa-4-x-144g-13259122,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_017.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa (Wholegrain),Prima Taste,4 x 144g,12.5,3.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259122_LXL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-whole-grain-laksa-4-x-144g-13259122,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_019.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa (Wholegrain),Prima Taste,4 x 144g,12.5,3.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259122_RXL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-whole-grain-laksa-4-x-144g-13259122,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_021.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima Taste La Mian Premium Instant Noodles - Laksa (Wholegrain),Prima Taste,4 x 144g,12.5,3.12,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259122_BXL1_20241120.jpg,https://www.fairprice.com.sg/product/prima-taste-la-mian-premium-instant-noodles-whole-grain-laksa-4-x-144g-13259122,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_023.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,"https://media.cnn.com/api/v1/images/stellar/prod/180517152530-02-donald-trump-0517.jpg?q=x_5,y_0,h_2482,w_4411,c_crop/w_1280","https://media.cnn.com/api/v1/images/stellar/prod/180517152530-02-donald-trump-0517.jpg?q=x_5,y_0,h_2482,w_4411,c_crop/w_1280",sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_025.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,"https://media.cnn.com/api/v1/images/stellar/prod/150729145544-03-trump-quotes.jpg?q=w_1600,h_900,x_0,y_0,c_fill/w_1280","https://media.cnn.com/api/v1/images/stellar/prod/150729145544-03-trump-quotes.jpg?q=w_1600,h_900,x_0,y_0,c_fill/w_1280",sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_027.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/8DEB/production/_102613363_gettyimages-1001226192.jpg.webp,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/8DEB/production/_102613363_gettyimages-1001226192.jpg.webp,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_029.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/7D8D/production/_102614123_trumpidiotgooglebomb19july2018.png.webp,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/7D8D/production/_102614123_trumpidiotgooglebomb19july2018.png.webp,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_031.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,https://www.theyouth.in/wp-content/uploads/2019/03/sundar-pichai-explains-why-donald-trump-s-face-pops-up-on-google-for-the-word-idiot-800-1544607377-min.jpg,https://www.theyouth.in/wp-content/uploads/2019/03/sundar-pichai-explains-why-donald-trump-s-face-pops-up-on-google-for-the-word-idiot-800-1544607377-min.jpg,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_033.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,https://www.washingtonpost.com/resizer/p7qfP94wAfRsIVW0iju9BzQHO2I=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3E234AVYJU7UNBA2VVCKB53IJA.jpg,https://www.washingtonpost.com/resizer/p7qfP94wAfRsIVW0iju9BzQHO2I=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3E234AVYJU7UNBA2VVCKB53IJA.jpg,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_035.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,https://ichef.bbci.co.uk/news/660/cpsprodpb/51D3/production/_99774902__87549703_gettyimages-501380532.jpg,https://ichef.bbci.co.uk/news/660/cpsprodpb/51D3/production/_99774902__87549703_gettyimages-501380532.jpg,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_037.jpg,2026-07-09
Prima-Taste-Laksa,Convenience,Prima-Taste-Laksa (Bing: Prima Taste laksa paste kit Singapore product),,,,,bing,https://static01.nyt.com/images/2017/06/12/opinion/12stoneWeb/12stoneWeb-videoSixteenByNineJumbo1600.jpg,https://static01.nyt.com/images/2017/06/12/opinion/12stoneWeb/12stoneWeb-videoSixteenByNineJumbo1600.jpg,sg_dataset/images/Convenience/Prima-Taste-Laksa/Prima-Taste-Laksa_039.jpg,2026-07-09
